facility_id,facility_name,primary_sector,emissions_2023,label
1000404,Silverhawk,Power Plants,1013339.044,Silverhawk [1000404] -- Power Plants
1001299,Bridgeport Energy,Power Plants,1012876.096,Bridgeport Energy [1001299] -- Power Plants
1003403,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,Metals,1006822.77,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS [1003403] -- Metals
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,Chemicals,1002445.798,CHEVRON PHILLIPS - SWEENY COMPLEX [1006967] -- Chemicals
1004381,"Coffeyville Resources Refining & Marketing, LLC",Chemicals,1000741.05,"Coffeyville Resources Refining & Marketing, LLC [1004381] -- Chemicals"
1000811,Bobby C. Smith Jr. Energy Facility,Power Plants,998081.152,Bobby C. Smith Jr. Energy Facility [1000811] -- Power Plants
1006842,CalPortland Company Mojave Plant,Minerals,991489.096,CalPortland Company Mojave Plant [1006842] -- Minerals
1005584,STEEL DYNAMICS INC,Metals,982503.42,STEEL DYNAMICS INC [1005584] -- Metals
1002598,Lhoist North America - MONTEVALLO PLANT,Minerals,975733.832,Lhoist North America - MONTEVALLO PLANT [1002598] -- Minerals
1000256,"WestRock Virginia, Covington",Pulp and Paper,970083.588,"WestRock Virginia, Covington [1000256] -- Pulp and Paper"
1001092,Cope Station,Power Plants,968629.962,Cope Station [1001092] -- Power Plants
1007506,PHILLIPS 66 BILLINGS REFINERY,Chemicals,967044.838,PHILLIPS 66 BILLINGS REFINERY [1007506] -- Chemicals
1001117,George Neal South,Power Plants,963694.71,George Neal South [1001117] -- Power Plants
1000870,Brooklyn Navy Yard Cogeneration Project,Power Plants,955560.872,Brooklyn Navy Yard Cogeneration Project [1000870] -- Power Plants
1005822,Blackhawk Station,Power Plants,948824.6,Blackhawk Station [1005822] -- Power Plants
1001964,Phillips 66 Los Angeles Refinery - Carson Plant,Chemicals,948505.494,Phillips 66 Los Angeles Refinery - Carson Plant [1001964] -- Chemicals
1001701,MONARCH CEMENT COMPANY (THE),Minerals,939681.096,MONARCH CEMENT COMPANY (THE) [1001701] -- Minerals
1000806,Metcalf Energy Center,Power Plants,930078.052,Metcalf Energy Center [1000806] -- Power Plants
1006388,DETROIT REFINERY,Petroleum Product Suppliers,928748.286,DETROIT REFINERY [1006388] -- Petroleum Product Suppliers
1002777,"HAVERHILL COKE COMPANY, LLC",Metals,921343.314,"HAVERHILL COKE COMPANY, LLC [1002777] -- Metals"
1006671,CHS INC LAUREL REFINERY,Chemicals,918021.03,CHS INC LAUREL REFINERY [1006671] -- Chemicals
1004586,"Air Products and Chemicals, Inc. - BR SMR",Chemicals,916362.4,"Air Products and Chemicals, Inc. - BR SMR [1004586] -- Chemicals"
1003382,SABINE RIVER OPERATIONS,Chemicals,908295.706,SABINE RIVER OPERATIONS [1003382] -- Chemicals
1007019,Nearman Creek,Power Plants,901802.094,Nearman Creek [1007019] -- Power Plants
1000450,Caithness Long Island Energy Center,Power Plants,898317.24,Caithness Long Island Energy Center [1000450] -- Power Plants
1005879,HUNT REFINING COMPANY,Chemicals,896528.29,HUNT REFINING COMPANY [1005879] -- Chemicals
1004187,"Carmeuse Lime, Inc. Buffington",Minerals,896322.774,"Carmeuse Lime, Inc. Buffington [1004187] -- Minerals"
1007985,NATIONAL CEMENT COMPANY INC.,Minerals,895357.12,NATIONAL CEMENT COMPANY INC. [1007985] -- Minerals
1001305,Mustang Station,Power Plants,891156.92,Mustang Station [1001305] -- Power Plants
1003005,CARMEUSE LIME BLACK RIVER OPERATION,Minerals,886781.38,CARMEUSE LIME BLACK RIVER OPERATION [1003005] -- Minerals
1002027,"St. Paul Park Refining Company, LLC",Chemicals,883679.804,"St. Paul Park Refining Company, LLC [1002027] -- Chemicals"
1007786,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,Chemicals,879101.142,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY [1007786] -- Chemicals
1001203,"John B. Rich Memorial Power Station, Gilberton Power Company",Power Plants,875724.292,"John B. Rich Memorial Power Station, Gilberton Power Company [1001203] -- Power Plants"
1000528,Wygen III,Power Plants,874717.462,Wygen III [1000528] -- Power Plants
1000910,Urquhart,Power Plants,871163.014,Urquhart [1000910] -- Power Plants
1000278,Walter M. Higgins III Generating Station,Power Plants,871130.788,Walter M. Higgins III Generating Station [1000278] -- Power Plants
1006112,LONE STAR INDUSTRIES,Minerals,866805.38,LONE STAR INDUSTRIES [1006112] -- Minerals
1000755,Cunningham,Power Plants,866328.288,Cunningham [1000755] -- Power Plants
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",Chemicals,861803.136,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT [1002146] -- Chemicals"
1000107,Osprey Energy Center,Power Plants,847667.108,Osprey Energy Center [1000107] -- Power Plants
1002620,LHOIST NORTH AMERICA,Minerals,845891.584,LHOIST NORTH AMERICA [1002620] -- Minerals
1006077,Davenport Plant,Minerals,841277.028,Davenport Plant [1006077] -- Minerals
1001125,Neil Simpson II,Power Plants,835893.12,Neil Simpson II [1001125] -- Power Plants
1007803,YELLOWSTONE ENERGY LIMITED PARTNERSHIP,Power Plants,830004.704,YELLOWSTONE ENERGY LIMITED PARTNERSHIP [1007803] -- Power Plants
1008764,Harrison County Mine,Other,828474.392,Harrison County Mine [1008764] -- Other
1002435,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,Chemicals,827473.79,AIR PRODUCTS WILMINGTON HYDROGEN PLANT [1002435] -- Chemicals
1001436,GOLDENDALE GENERATING STATION,Power Plants,826171.788,GOLDENDALE GENERATING STATION [1001436] -- Power Plants
1003748,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,Chemicals,821122.3,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT [1003748] -- Chemicals
1005621,Sisecam Wyoming LLC,Minerals,815087.468,Sisecam Wyoming LLC [1005621] -- Minerals
1000247,SIGNAL MOUNTAIN CEMENT CO,Minerals,814742.644,SIGNAL MOUNTAIN CEMENT CO [1000247] -- Minerals
1009795,Tampa Port Services,Chemicals,813068.506,Tampa Port Services [1009795] -- Chemicals
1000465,Wygen II,Power Plants,810956.74,Wygen II [1000465] -- Power Plants
1001651,CENTRAL POWER STATION,Petroleum and Natural Gas Systems,809717.412,CENTRAL POWER STATION [1001651] -- Petroleum and Natural Gas Systems
1005502,"East Dubuque Nitrogen Fertilizers, LLC",Chemicals,807616.216,"East Dubuque Nitrogen Fertilizers, LLC [1005502] -- Chemicals"
1007929,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",Metals,802950.076,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS [1007929] -- Metals"
1000050,Wygen I,Power Plants,799204.982,Wygen I [1000050] -- Power Plants
1001435,Mint Farm Generation Station,Power Plants,798750.44,Mint Farm Generation Station [1001435] -- Power Plants
1000696,Chevron Cogenerating Station,Power Plants,792226.382,Chevron Cogenerating Station [1000696] -- Power Plants
1000657,Kendall Green Energy,Power Plants,788059.912,Kendall Green Energy [1000657] -- Power Plants
1006911,LHOIST NORTH AMERICA,Minerals,787419.8,LHOIST NORTH AMERICA [1006911] -- Minerals
1007208,Alamo San Antonio Cement Plant,Minerals,787291.84,Alamo San Antonio Cement Plant [1007208] -- Minerals
1002928,GRAYMONT WESTERN US INC. CRICKET MOUNTAIN,Minerals,785085.32,GRAYMONT WESTERN US INC. CRICKET MOUNTAIN [1002928] -- Minerals
1002176,CHEMOURS WASHINGTON WORKS,Chemicals,782337.882675,CHEMOURS WASHINGTON WORKS [1002176] -- Chemicals
1007972,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",Chemicals,777338.8,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery [1007972] -- Chemicals"
1001962,AMERICAS STYRENICS LLC - ST JAMES PLANT,Chemicals,771321.482,AMERICAS STYRENICS LLC - ST JAMES PLANT [1001962] -- Chemicals
1003643,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,Minerals,768127.186,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY [1003643] -- Minerals
1006738,ILLINOIS CEMENT CO,Minerals,761560.736,ILLINOIS CEMENT CO [1006738] -- Minerals
1001425,Irvington Generating Station,Power Plants,751195.952,Irvington Generating Station [1001425] -- Power Plants
1001140,Theodore Cogeneration,Power Plants,748923.624,Theodore Cogeneration [1001140] -- Power Plants
1004385,Central Plains Cement Company LLC,Minerals,745107.296,Central Plains Cement Company LLC [1004385] -- Minerals
1002910,GRAYMONT PA INC/PLEASANT GAP PLT,Minerals,742586.648,GRAYMONT PA INC/PLEASANT GAP PLT [1002910] -- Minerals
1009872,Samsung Austin Semiconductor,Other,739024.497615,Samsung Austin Semiconductor [1009872] -- Other
1002046,NOVA CHEMICALS OLEFINS LLC,Chemicals,737597.516,NOVA CHEMICALS OLEFINS LLC [1002046] -- Chemicals
1001884,PINELLAS COUNTY RESOURCE RECOVERY,Waste,737404.51,PINELLAS COUNTY RESOURCE RECOVERY [1001884] -- Waste
1000251,Grant Town Power Plant,Power Plants,731995.132,Grant Town Power Plant [1000251] -- Power Plants
1005198,TPC GROUP LLC,Chemicals,730010.352,TPC GROUP LLC [1005198] -- Chemicals
1003058,Oaktown Fuels Mine No.1,Other,728930.85,Oaktown Fuels Mine No.1 [1003058] -- Other
1007000,"Par Montana, LLC Billings Refinery",Chemicals,719769.222,"Par Montana, LLC Billings Refinery [1007000] -- Chemicals"
1002818,TREASURE COAST ENERGY CENTER,Power Plants,716181.296,TREASURE COAST ENERGY CENTER [1002818] -- Power Plants
1007861,LION OIL CO-EL DORADO REFINERY,Chemicals,712845.006,LION OIL CO-EL DORADO REFINERY [1007861] -- Chemicals
1001628,LISBURNE PRODUCTION CENTER,Petroleum and Natural Gas Systems,712809.204,LISBURNE PRODUCTION CENTER [1001628] -- Petroleum and Natural Gas Systems
1007189,Arvah B Hopkins,Power Plants,703691.078,Arvah B Hopkins [1007189] -- Power Plants
1001133,River Road,Power Plants,700249.804,River Road [1001133] -- Power Plants
1001285,Grays Ferry Cogen Partnership,Power Plants,698236.244,Grays Ferry Cogen Partnership [1001285] -- Power Plants
1001352,"Rathdrum Power, LLC",Power Plants,695632.172,"Rathdrum Power, LLC [1001352] -- Power Plants"
1001244,Procter & Gamble Paper Products,Pulp and Paper,685922.578,Procter & Gamble Paper Products [1001244] -- Pulp and Paper
1005622,KEYSTONE CEMENT COMPANY,Minerals,684874.088,KEYSTONE CEMENT COMPANY [1005622] -- Minerals
1005966,Marathon Mandan Refinery,Petroleum Product Suppliers,682315.766,Marathon Mandan Refinery [1005966] -- Petroleum Product Suppliers
1007025,Pine Bluff Energy Center,Power Plants,676304.692,Pine Bluff Energy Center [1007025] -- Power Plants
1001405,Blythe Energy,Power Plants,674910.248,Blythe Energy [1001405] -- Power Plants
1005023,BREVARD CO BOARD OF COUNTY COMMISSIONERS,Waste,671663.178,BREVARD CO BOARD OF COUNTY COMMISSIONERS [1005023] -- Waste
1005738,International Paper - Mansfield Mill,Pulp and Paper,671632.066,International Paper - Mansfield Mill [1005738] -- Pulp and Paper
1008310,DIAMOND SHAMROCK REFINING VALERO,Petroleum Product Suppliers,668325.568,DIAMOND SHAMROCK REFINING VALERO [1008310] -- Petroleum Product Suppliers
1002257,AIR PRODUCTS CARSON HYDROGEN PLANT,Chemicals,657457.5,AIR PRODUCTS CARSON HYDROGEN PLANT [1002257] -- Chemicals
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,Petroleum Product Suppliers,655592.234,PLACID REFINING CO LLC - PORT ALLEN REFINERY [1000025] -- Petroleum Product Suppliers
1001934,BASF FREEPORT SITE,Chemicals,646435.412,BASF FREEPORT SITE [1001934] -- Chemicals
1001835,HEIDELBERG MATERIALS US CEMENT LLC/ NAZARETH,Minerals,646387.056,HEIDELBERG MATERIALS US CEMENT LLC/ NAZARETH [1001835] -- Minerals
1002421,ASH GROVE CEMENT COMPANY,Minerals,642168.488,ASH GROVE CEMENT COMPANY [1002421] -- Minerals
1005062,DAIKIN AMERICA INC.,Chemicals,625970.8067,DAIKIN AMERICA INC. [1005062] -- Chemicals
1007008,United Refining Company,Chemicals,625205.838,United Refining Company [1007008] -- Chemicals
1006932,REFINERY KAPOLEI,Chemicals,620476.324,REFINERY KAPOLEI [1006932] -- Chemicals
1001012,Greenwood,Power Plants,619200.548,Greenwood [1001012] -- Power Plants
1006430,"AIR LIQUID LARGE INDUSTRIES US, LP",Chemicals,617757.2,"AIR LIQUID LARGE INDUSTRIES US, LP [1006430] -- Chemicals"
1002750,Argos Cement LLC - Harleyville Plant,Minerals,617387.27,Argos Cement LLC - Harleyville Plant [1002750] -- Minerals
1000398,Hog Bayou Energy Center,Power Plants,615891.968,Hog Bayou Energy Center [1000398] -- Power Plants
1001737,ENDICOTT PRODUCTION FACILITY,Petroleum and Natural Gas Systems,613604.796,ENDICOTT PRODUCTION FACILITY [1001737] -- Petroleum and Natural Gas Systems
1007552,ASH GROVE CEMENT COMPANY-Louisville,Minerals,612374.98,ASH GROVE CEMENT COMPANY-Louisville [1007552] -- Minerals
1000457,Magnolia,Power Plants,611157.036,Magnolia [1000457] -- Power Plants
1002121,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,Chemicals,609352.7,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD [1002121] -- Chemicals
1007068,GOLDEN VALLEY ELECTRIC ASSOCIATION INC - HEALY POWER PLANT,Power Plants,607685.744,GOLDEN VALLEY ELECTRIC ASSOCIATION INC - HEALY POWER PLANT [1007068] -- Power Plants
1000254,Eagle Natrium LLC - Natrium Plant,Chemicals,598986.364,Eagle Natrium LLC - Natrium Plant [1000254] -- Chemicals
1005579,"WestRock CP, LLC - West Point Mill",Pulp and Paper,587189.196,"WestRock CP, LLC - West Point Mill [1005579] -- Pulp and Paper"
1002551,Lhoist North America APEX PLANT,Minerals,585504.172,Lhoist North America APEX PLANT [1002551] -- Minerals
1001913,Georgia Pacific Muskogee LLC,Pulp and Paper,571973.792,Georgia Pacific Muskogee LLC [1001913] -- Pulp and Paper
1001457,Valley Generating Station,Power Plants,571225.256,Valley Generating Station [1001457] -- Power Plants
1001495,Deerhaven,Power Plants,562600.746,Deerhaven [1001495] -- Power Plants
1007511,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",Other,557714.5,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC [1007511] -- Other"
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,Chemicals,553627.712,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY [1002190] -- Chemicals
1010198,Pond Creek No. 1 Mine,Other,553181.5,Pond Creek No. 1 Mine [1010198] -- Other
1006798,SOUTH CHESTER CO2 REMOVAL FACILITY,Petroleum and Natural Gas Systems,551607.85,SOUTH CHESTER CO2 REMOVAL FACILITY [1006798] -- Petroleum and Natural Gas Systems
1007741,TESORO ALASKA PETROLEUM CO,Chemicals,545281.144,TESORO ALASKA PETROLEUM CO [1007741] -- Chemicals
1005948,GEORGIA-PACIFIC BREWTON LLC,Pulp and Paper,544666.836,GEORGIA-PACIFIC BREWTON LLC [1005948] -- Pulp and Paper
1006037,"KOCH FERTILIZER DODGE CITY, LLC",Chemicals,541912.484,"KOCH FERTILIZER DODGE CITY, LLC [1006037] -- Chemicals"
1005390,Canton Refinery,Petroleum Product Suppliers,536090.068,Canton Refinery [1005390] -- Petroleum Product Suppliers
1007825,Michigan Power Limited Partnership,Power Plants,535226.644,Michigan Power Limited Partnership [1007825] -- Power Plants
1003945,TEXAS INSTRUMENTS NORTH CAMPUS,Other,535084.1103083,TEXAS INSTRUMENTS NORTH CAMPUS [1003945] -- Other
1009067,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT,Refineries,535019.174,FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT [1009067] -- Refineries
1000752,Rio Grande,Power Plants,532931.224,Rio Grande [1000752] -- Power Plants
1000865,Anadarko,Power Plants,527566.816,Anadarko [1000865] -- Power Plants
1007098,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,Minerals,522588.828,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE [1007098] -- Minerals
1006234,HM Cement Southeast LLC,Minerals,522543.224,HM Cement Southeast LLC [1006234] -- Minerals
1005978,MOUNTAIN CEMENT CO,Minerals,522258.23,MOUNTAIN CEMENT CO [1005978] -- Minerals
1002919,GRAYMONT (WI) LLC,Minerals,521550.87,GRAYMONT (WI) LLC [1002919] -- Minerals
1000780,Bowline Generating Station LLC,Power Plants,516749.84,Bowline Generating Station LLC [1000780] -- Power Plants
1003770,GIANT CEMENT COMPANY,Minerals,499783.106,GIANT CEMENT COMPANY [1003770] -- Minerals
1001806,SEMINOLE GAS PROCESSING PLANT,Petroleum and Natural Gas Systems,499208.472,SEMINOLE GAS PROCESSING PLANT [1001806] -- Petroleum and Natural Gas Systems
1004616,"Steel Dynamics Columbus, LLC",Metals,498161.676,"Steel Dynamics Columbus, LLC [1004616] -- Metals"
1004571,Cheney Lime and Cement Company,Minerals,494756.588,Cheney Lime and Cement Company [1004571] -- Minerals
1005789,ConocoPhillips Alaska Inc - KRU CPF1,Petroleum Product Suppliers,492539.018,ConocoPhillips Alaska Inc - KRU CPF1 [1005789] -- Petroleum Product Suppliers
1004270,CAPITOL CEMENT PLANT,Minerals,492032.354,CAPITOL CEMENT PLANT [1004270] -- Minerals
1006189,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,Refineries,491480.394,CHEVRON PRODUCTS CO - SALT LAKE REFINERY [1006189] -- Refineries
1007216,Central Plains Cement Company,Minerals,490541.666,Central Plains Cement Company [1007216] -- Minerals
1006621,WESTLAKE VINYLS INC,Chemicals,489940.974,WESTLAKE VINYLS INC [1006621] -- Chemicals
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,Minerals,488892.74,AMERICAN CRYSTAL SUGAR - HILLSBORO [1005753] -- Minerals
1004020,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT,Minerals,485543.888,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT [1004020] -- Minerals
1007770,CHEROKEE NITROGEN,Chemicals,485513.118,CHEROKEE NITROGEN [1007770] -- Chemicals
1003910,AIR LIQUIDE AMERICA CORP,Chemicals,481525,AIR LIQUIDE AMERICA CORP [1003910] -- Chemicals
1002305,"WESTROCK TEXAS, L.P.",Pulp and Paper,477024.284,"WESTROCK TEXAS, L.P. [1002305] -- Pulp and Paper"
1002026,HF SINCLAIR TULSA REFINING LLC - WEST,Petroleum Product Suppliers,476936.366,HF SINCLAIR TULSA REFINING LLC - WEST [1002026] -- Petroleum Product Suppliers
1006715,"Troy Energy, LLC",Power Plants,476085.119,"Troy Energy, LLC [1006715] -- Power Plants"
1002395,Texas Lime Company,Minerals,472656.084,Texas Lime Company [1002395] -- Minerals
1003204,GATEWAY ENERGY & COKE CO LLC,Metals,472576.632,GATEWAY ENERGY & COKE CO LLC [1003204] -- Metals
1001161,Ladysmith Combustion Turbine Sta,Power Plants,471193.78,Ladysmith Combustion Turbine Sta [1001161] -- Power Plants
1001438,MAUI ELECTRIC CO (MECO) - MAALAEA GENERATING STATION,Power Plants,464012.148,MAUI ELECTRIC CO (MECO) - MAALAEA GENERATING STATION [1001438] -- Power Plants
1003479,MISSISSIPPI LIME CO - CALERA PLANT,Minerals,463623.774,MISSISSIPPI LIME CO - CALERA PLANT [1003479] -- Minerals
1005493,EBR NORTH LANDFILL,Waste,456059.25,EBR NORTH LANDFILL [1005493] -- Waste
1007562,LYONDELL CHEMICAL CHANNELVIEW,Chemicals,449254.156,LYONDELL CHEMICAL CHANNELVIEW [1007562] -- Chemicals
1000753,Maddox,Power Plants,448162.58,Maddox [1000753] -- Power Plants
1000922,Nueces Bay,Power Plants,447760.64,Nueces Bay [1000922] -- Power Plants
1005352,LEHIGH CEMENT CO LLC,Minerals,446400.136,LEHIGH CEMENT CO LLC [1005352] -- Minerals
1007597,Platte,Power Plants,444107.698,Platte [1007597] -- Power Plants
